YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
202006,148004,891171,1,.54,"E","MINERAL WELLS ARPT",39.18,-81.51,3910800,8130600
202006,148004,891172,1,4.28,"NNE","BYRNSIDE",38.36,-81.95,3821600,8157000
202006,148004,891175,1,.53,"W","PENNSBORO",39.28,-80.98,3916800,8058800
202006,148014,891207,1,.5,"SSE","FOSTER",38.7936,-84.2156,3847616,8412936
202006,148014,891207,2,.63,"SSE","FOSTER",38.7917,-84.215,3847502,8412900
202006,148014,891207,3,.61,"SE","FOSTER",38.7926,-84.2137,3847556,8412822
202006,148014,891207,4,.51,"SE","FOSTER",38.794,-84.2146,3847640,8412876
202006,148014,891209,1,.87,"NE","PARK HILLS",39.08,-84.52,394800,8431200
202006,148014,891209,2,.87,"NE","PARK HILLS",39.0798,-84.5199,394788,8431194
202006,148014,891209,3,.86,"NE","PARK HILLS",39.0799,-84.5201,394794,8431206
202006,148014,891209,4,.87,"NE","PARK HILLS",39.08,-84.5201,394800,8431206
202006,148014,891212,1,.54,"E","FOSTER",38.8,-84.21,3848000,8412600
202006,148029,891360,1,4,"WNW","CROSSTOWN",37.7722,-89.7977,3746332,8947862
202006,148029,891362,1,3,"WSW","HARVIELL",36.6534,-90.52,3639204,9031200
202006,148029,899003,1,.32,"WSW","FREMONT",36.9481,-91.1754,3656886,9110524
202006,148029,899003,2,2.93,"ESE","FREMONT",36.9291,-91.1238,3655746,917428
202006,148029,899003,3,3.85,"NW","EASTWOOD",36.9327,-91.0864,3655962,915184
202006,148029,899003,4,1.63,"WSW","SOUTH VAN BUREN",36.9454,-91.049,3656724,912940
202006,148029,899003,5,1.83,"WNW","VAN BUREN",37.014,-91.0482,37840,912892
202006,148029,899003,6,3.56,"NNE","FREMONT",37.0001,-91.1549,3706,919294
202006,148030,891365,1,5,"WSW","MURPHYSBORO",37.7423,-89.4146,3744538,8924876
202006,148031,891370,1,5,"SW","ELKTON",36.7688,-87.2139,3646128,8712834
202006,148031,899012,1,0,"N","HENDERSON",37.83,-87.58,3749800,8734800
202006,148031,899012,2,0,"N","SPOTTSVILLE",37.85,-87.42,3751000,8725200
202006,148031,899012,3,0,"N","REED",37.85,-87.35,3751000,8721000
202006,148031,899012,4,2.14,"WSW","HEBBARDSVILLE",37.7601,-87.4071,3745606,8724426
202006,148031,899012,5,0,"WSW","ROBARDS",37.67,-87.55,3740200,8733000
202006,148031,899012,6,0,"NE","CORYDON",37.73,-87.7,3743800,8742000
202006,148031,899013,1,0,"NE","CALHOUN",37.53,-87.27,3731800,8716200
202006,148031,899013,2,0,"N","ISLAND",37.45,-87.15,3727000,879000
202006,148031,899013,3,0,"NE","LIVERMORE",37.48,-87.13,3728800,877800
202006,148031,899013,4,1.38,"W","NUCKOLS",37.5174,-87.1449,3731044,878694
202006,148031,899013,5,2.22,"NE","CALHOUN",37.555,-87.2445,3733300,8714670
202006,148031,899021,1,0,"S","OWENSBORO",37.77,-87.12,3746200,877200
202006,148031,899021,2,0,"S","KNOTTSVILLE",37.77,-86.9,3746200,8654000
202006,148031,899021,3,0,"S","WHITESVILLE",37.68,-86.88,3740800,8652800
202006,148031,899021,4,0,"S","UTICA",37.62,-87.12,3737200,877200
202006,148031,899021,5,.73,"WNW","PANTHER",37.6329,-87.2429,3737974,8714574
202006,148031,899021,6,0,"WNW","CURDSVILLE",37.73,-87.33,3743800,8719800
202006,148031,899022,1,2,"N","CENTRAL CITY",37.329,-87.13,3719740,877800
202006,148031,899022,2,2,"E","CENTRAL CITY",37.3,-87.0936,3718000,875616
202006,148031,899022,3,2,"S","CENTRAL CITY",37.2711,-87.13,3716266,877800
202006,148031,899022,4,2,"W","CENTRAL CITY",37.3,-87.1664,3718000,879984
202006,148031,899381,1,0,"N","PARADISE",37.27,-86.98,3716200,8658800
202006,148031,899381,2,2.24,"SE","MARTWICK",37.3111,-86.9868,3718666,8659208
202006,148031,899381,3,1.9,"SE","MARTWICK",37.3116,-86.9944,3718696,8659664
202006,148031,899381,4,.43,"W","PARADISE",37.27,-86.9878,3716200,8659268
202006,148034,891402,1,0,"N","(RWL)RAWLINS AIRPORT",41.81,-107.2,4148600,10712000
202006,148034,891403,1,4.54,"SW","COYOTE SPRINGS",41.74,-106.84,4144400,10650400
202006,148035,891404,1,2.09,"SE","CARPENTER",41.03,-104.34,411800,10420400
202006,148035,891405,1,4.18,"N","CARPENTER",41.11,-104.36,416600,10421600
202006,148035,891406,1,.87,"SW","CARPENTER",41.04,-104.38,412400,10422800
202006,148035,891407,1,1.71,"ENE","ARCHER",41.16,-104.63,419600,10437800
202006,148035,891408,1,2.08,"NW","(CYS)CHEYENNE AIRPORT",41.18,-104.84,4110800,10450400
202006,148035,891409,1,2.19,"ENE","(CYS)CHEYENNE AIRPORT",41.17,-104.77,4110200,10446200
202006,148035,891410,1,1.25,"ENE","(CYS)CHEYENNE AIRPORT",41.17,-104.79,4110200,10447400
202006,148035,891411,1,3.41,"ENE","(CYS)CHEYENNE AIRPORT",41.18,-104.75,4110800,10445000
202006,148035,891412,1,4.66,"NW","ARCHER",41.2,-104.72,4112000,10443200
202006,148035,891413,1,1.71,"ENE","(CYS)CHEYENNE AIRPORT",41.17,-104.78,4110200,10446800
202006,148035,891414,1,.69,"N","(CYS)CHEYENNE AIRPORT",41.17,-104.81,4110200,10448600
202006,148035,891415,1,1.71,"ENE","(CYS)CHEYENNE AIRPORT",41.17,-104.78,4110200,10446800
202006,148035,891416,1,0,"N","FEDERAL",41.27,-105.1,4116200,1056000
202006,148036,891418,1,.52,"E","(SNY)SIDNEY ARPT",41.1,-102.98,416000,10258800
202006,148036,891419,1,1.38,"S","DALTON",41.39,-102.97,4123400,10258200
202006,148048,891453,1,.69,"N","BRITTON",41.99,-83.83,4159400,8349800
202006,148049,891454,1,2.63,"WSW","CHESTERFIELD",42.66,-82.88,4239600,8252800
202006,148049,891455,1,1.65,"WNW","DEFORD",43.53,-83.23,4331800,8313800
202006,148049,891456,1,.5,"E","FAIRGROVE",43.52,-83.54,4331200,8332400
202006,148049,891457,1,2.07,"S","GENESEE",43.09,-83.6,435400,8336000
202006,148049,891458,1,1.47,"SSE","BELSAY",43,-83.62,4300,8337200
202006,148414,894018,1,3,"NNW","MC ADOO",33.7701,-101,3346206,10100
202006,148414,894019,1,7.54,"SSE","CROSBYTON MUNI ARPT",33.5253,-101.1651,3331518,1019906
202006,148414,899779,1,2,"SSW","CROSBYTON",33.6433,-101.2633,3338598,10115798
202006,148416,894074,1,2.56,"WSW","PRAY",44.36,-90.55,4421600,9033000
202006,148416,894075,1,.85,"NW","TREMPEALEAU",44.01,-91.44,44600,9126400
202006,148416,894077,1,0,"N","HATFIELD",44.42,-90.73,4425200,9043800
202006,148416,894078,1,.49,"W","MERRILLAN",44.45,-90.84,4427000,9050400
202006,148416,894079,1,0,"N","TAYLOR",44.32,-91.12,4419200,917200
202006,148416,894081,1,.85,"NW","TREMPEALEAU",44.01,-91.44,44600,9126400
202006,148416,894083,1,.69,"N","NEW AMSTERDAM",43.99,-91.32,4359400,9119200
202006,148416,894085,1,2.03,"SW","DODGE",44.11,-91.58,446600,9134800
202006,148416,894088,1,0,"N","BLAIR",44.3,-91.23,4418000,9113800
202006,148416,894089,1,.85,"SE","NEILLSVILLE",44.56,-90.59,4433600,9035400
202006,148416,894092,1,1.18,"W","HOLMEN",43.9681,-91.2737,4358086,9116422
202006,148416,894092,2,.5,"E","MIDWAY",43.93,-91.24,4355800,9114400
202006,148416,895744,1,1,"W","WEST SALEM",43.9,-91.1,4354000,916000
202006,148416,895746,1,0,"N","(LSE)LA CROSSE MUNI",43.88,-91.25,4352800,9115000
202006,148416,895749,1,4.18,"S","NEW ROME",44.17,-89.89,4410200,8953400
202006,148416,895750,1,1.21,"NE","ONALASKA",43.89,-91.21,4353400,9112600
202006,148416,895751,1,4.51,"E","NEW ROME",44.22,-89.79,4413200,8947400
202006,148416,895752,1,2.3,"NNW","HERRINGTON",43.81,-91.2,4348600,9112000
202006,148416,895756,1,.85,"NE","SPARTA",43.94,-90.81,4356400,9048600
202006,148416,895760,1,.5,"E","COON VLY",43.7,-91.01,4342000,91600
202006,148416,895761,1,.69,"S","TOMAH",43.97,-90.5,4358200,9030000
202006,148416,895762,1,1.21,"SW","TOMAH",43.97,-90.52,4358200,9031200
202006,148416,896232,1,0,"N","FRIENDSHIP",43.97,-89.82,4358200,8949200
202006,148416,896234,1,4.26,"NE","STODDARD",43.72,-91.17,4343200,9110200
202006,148416,896236,1,.69,"S","ELROY",43.74,-90.27,4344400,9016200
202006,148416,896238,1,4.05,"E","WHITE CREEK",43.84,-89.79,4350400,8947400
202006,148416,896239,1,2.94,"NNW","BELL CENTER",43.32,-90.84,4319200,9050400
202006,148416,896240,1,.69,"S","RICHLAND CENTER",43.32,-90.38,4319200,9022800
202006,148416,896780,1,1.7,"NW","TREMPEALEAU",44.02,-91.45,441200,9127000
202006,148416,896786,1,1.48,"W","WHITEHALL",44.37,-91.35,4422200,9121000
202006,148416,896787,1,.85,"SW","COUNCIL BAY",44.04,-91.29,442400,9117400
202006,148739,896018,1,1.04,"W","SPRING HILL",41.42,-93.69,4125200,9341400
202006,148739,896019,1,1.55,"W","DES MOINES",41.6,-93.65,4136000,9339000
202006,148739,896020,1,1.24,"NE","WINDSOR HGTS",41.61,-93.7,4136600,9342000
202006,148739,896021,1,1.03,"E","FT DES MOINES",41.53,-93.61,4131800,9336600
202006,148739,896022,1,.52,"W","BEWBERN",41.23,-93.24,4113800,9314400
202006,148739,896024,1,4.03,"NNE","COLUMBIA",41.23,-93.11,4113800,936600
202006,148739,896025,1,.69,"S","DAKOTA CITY",42.71,-94.22,4242600,9413200
202006,148739,896026,1,.51,"W","REINBECK",42.32,-92.61,4219200,9236600
202006,148739,896027,1,.69,"N","ESTHERVILLE ARPT",43.41,-94.75,4324600,9445000
202006,148739,896028,1,.69,"N","ESTHERVILLE ARPT",43.41,-94.75,4324600,9445000
202006,148739,896029,1,4.42,"SSW","DOWS",42.59,-93.53,4235400,9331800
202006,148739,896030,1,0,"N","BAGLEY",41.85,-94.43,4151000,9425800
202006,148739,896031,1,.51,"E","BAYARD",41.85,-94.56,4151000,9433600
202006,148739,896032,1,2.07,"SW","MINBURN",41.75,-94.06,4145000,943600
202006,148739,896033,1,.52,"E","DALLAS CENTER",41.68,-93.96,4140800,9357600
202006,148739,896034,1,.69,"N","GRIMES",41.69,-93.8,4141400,9348000
202006,148739,896035,1,2.07,"S","HADDEN HILL",41.59,-93.83,4135400,9349800
202006,148739,896036,1,1.55,"W","DODGE FLD ARPT",41.68,-93.75,4140800,9345000
202006,148739,896037,1,.52,"E","(DSM)DES MOINES INTL",41.53,-93.66,4131800,9339600
202006,148739,898646,1,4.08,"E","BANCROFT",43.27,-94.14,4316200,948400
202006,148739,898647,1,2.13,"SSE","WATERLOO",42.47,-92.34,4228200,9220400
202006,148739,898648,1,2.81,"N","TRIPOLI",42.84,-92.26,4250400,9215600
202006,148739,898649,1,.86,"NW","PERRY",41.84,-94.13,4150400,947800
202006,148739,898650,1,.86,"NE","REINBECK",42.33,-92.59,4219800,9235400
202006,148739,898651,1,3.36,"ENE","REINBECK",42.34,-92.54,4220400,9232400
202006,148740,896122,1,2.54,"SE","ESPYVILLE",40.5758,-83.2135,4034548,8312810
202006,148740,896122,2,1.87,"ENE","MARION",40.5937,-83.0993,4035622,835958
202006,148740,902315,1,1.25,"ENE","EDENVILLE",40.83,-83.48,4049800,8328800
202006,148740,902316,1,1.71,"WNW","MT CORY",40.94,-83.85,4056400,8351000
202006,148740,902317,1,1.57,"W","CRAWFORD",40.92,-83.36,4055200,8321600
202006,148740,902318,1,3.76,"WNW","NEW STARK",40.86,-83.79,4051600,8347400
202006,148740,902320,1,.87,"NE","BENTON RIDGE",41.01,-83.79,41600,8347400
202006,148740,902321,1,1.38,"N","FINDLAY",41.05,-83.65,413000,8339000
202006,148740,902322,1,.87,"SW","ARCADIA",41.11,-83.51,416600,8330600
202006,148740,902323,1,.69,"N","NORTH BALTIMORE",41.19,-83.68,4111400,8340800
202006,148740,902324,1,.69,"S","AUSTINTOWN",41.09,-80.75,415400,8045000
202006,148740,902325,1,.86,"SE","KINSMAN",41.44,-80.59,4126400,8035400
202006,148740,902326,1,.52,"E","POLAND",41.02,-80.61,411200,8036600
202006,148740,902891,1,.47,"E","BLOOMDALE",41.1706,-83.5609,4110236,8333654
202006,148740,902892,1,0,"E","RISING SUN",41.27,-83.43,4116200,8325800
202006,148740,902893,1,0,"E","BRADNER",41.32,-83.45,4119200,8327000
202006,148740,902894,1,0,"NE","PEMBERVILLE",41.4,-83.47,4124000,8328200
202006,148740,902895,1,.22,"WSW","PUT IN BAY",41.6486,-82.8239,4138916,8249434
202006,148740,902896,1,.69,"S","LIMESTONE",41.54,-83.22,4132400,8313200
202006,148740,902897,1,1.73,"SW","OAK HARBOR",41.5,-83.17,4130000,8310200
202006,148740,902897,2,.66,"SE","MARBLEHEAD",41.5437,-82.7404,4132622,8244424
202006,148740,902898,1,2.42,"NNW","KINGSWAY",41.4532,-83.1448,4127192,838688
202006,148740,902899,1,1.56,"W","NEW RIEGEL",41.05,-83.35,413000,8321000
202006,148740,902900,1,.62,"N","TIFFIN SENECA CO ARP",41.1089,-83.2213,416534,8313278
202006,148740,902900,2,1.03,"NNW","TIFFIN",41.1144,-83.175,416864,8310500
202006,148740,902901,1,2.58,"S","NORTH ROBINSON",40.7631,-82.8575,4045786,8251450
202006,148740,902902,1,.52,"W","NEW LONDON",41.08,-82.41,414800,8224600
202006,148740,902905,1,0,"E","BERLIN HGTS",41.32,-82.5,4119200,8230000
202006,148740,902908,1,.63,"SW","BIRMINGHAM",41.3229,-82.3577,4119374,8221462
202006,148740,903610,1,1.75,"ESE","CRYSTAL ROCK",41.4394,-82.8193,4126364,8249158
202006,148740,903611,1,1.42,"W","WILMER",41.4012,-82.7274,4124072,8243644
202006,148740,903611,2,1.14,"NE","SANDUSKY",41.4605,-82.7032,4127630,8242192
202006,148740,903612,1,2.21,"WNW","WESTFIELD",40.44,-83.02,4026400,831200
202006,148740,903613,1,0,"N","WILLIAMSPORT",40.58,-82.73,4034800,8243800
202006,148740,903614,1,0,"N","(MFD)LAHM MUNI ARPT",40.82,-82.52,4049200,8231200
202006,148740,903615,1,.26,"SSE","MT VERNON",40.3964,-82.4788,4023784,8228728
202006,148740,903616,1,1.73,"SE","WINDSOR",40.78,-82.41,4046800,8224600
202006,148740,903617,1,1.58,"W","PERRYSVILLE",40.6501,-82.3301,4039006,8219806
202006,148740,904909,1,1.04,"E","ROCHESTER",41.12,-82.28,417200,8216800
202006,148740,904909,2,.54,"NE","LA GRANGE",41.2356,-82.1128,4114136,826768
202006,148740,904912,1,2.07,"S","AVON LAKE",41.49,-82.02,4129400,821200
202006,148740,904913,1,.86,"SE","ELYRIA",41.36,-82.09,4121600,825400
202006,148740,904913,2,.24,"NNW","NORTH RIDGEVILLE",41.3834,-82.0213,4123004,821278
202006,148740,904915,1,1.25,"WNW","HOMERVILLE",41.04,-82.15,412400,829000
202006,148740,905034,1,2,"SE","HAYESVILLE",40.7495,-82.223,4044970,8213380
202006,148740,905035,1,0,"N","LOUDONVILLE",40.63,-82.23,4037800,8213800
202006,148740,905036,1,0,"N","FREDERICKSBURG",40.68,-81.87,4040800,8152200
202006,148740,905037,1,1.25,"ENE","SMITHVILLE",40.88,-81.83,4052800,8149800
202006,148740,905038,1,3.24,"S","MC ZENA",40.6534,-82.1226,4039204,827356
202006,148740,905039,1,.86,"NW","WESTLAKE",41.46,-81.93,4127600,8155800
202006,148740,905040,1,2.49,"WSW","EAST CLEVELAND",41.51,-81.57,4130600,8134200
202006,148740,905041,1,2.19,"W","CHARDON",41.5804,-81.2424,4134824,8114544
202006,148740,905042,1,1.78,"E","SOUTH RUSSELL",41.4306,-81.2956,4125836,8117736
202006,147355,887503,1,.33,"WSW","DOUGLAS PASS",39.5975,-108.8053,3935850,10848318
202006,147355,888411,1,22.39,"WSW","HIAWATHA CAMP",40.83,-109.01,4049800,109600
202006,147355,888432,1,4.88,"W","GRAND MESA",39.04,-107.96,392400,10757600
202006,147355,888433,1,5.82,"W","HAYDEN",40.49,-107.36,4029400,10721600
202006,147355,888434,1,4.23,"NW","SNOWMASS",39.37,-107.04,3922200,1072400
202006,147355,889187,1,2.19,"NNW","CRAIG",40.5489,-107.5473,4032934,10732838
202006,147355,889189,1,4.62,"N","ELK PARK",37.7466,-107.6624,3744796,10739744
202006,147355,889189,2,4.23,"N","ELK PARK",37.7408,-107.661,3744448,10739660
202006,147355,889189,3,5.82,"NE","ELK PARK",37.7469,-107.6054,3744814,10736324
202006,147355,889189,4,5.75,"SE","SILVERTON",37.7529,-107.6079,3745174,10736474
202006,147355,889190,1,5.99,"W","TELLURIDE",37.9313,-107.7799,3755878,10746794
202006,147355,889190,2,5.9,"W","TELLURIDE",37.9302,-107.7783,3755812,10746698
202006,147355,889190,3,5.31,"W","TELLURIDE",37.9399,-107.7667,3756394,10746002
202006,147355,889190,4,5.4,"W","TELLURIDE",37.9421,-107.7678,3756526,10746068
202006,147355,890829,1,8.34,"E","SKYWAY",39.0423,-107.9649,392538,10757894
202006,147355,890830,1,5.96,"WNW","CRAIG",40.542,-107.6397,4032520,10738382
202006,147356,886190,1,8.74,"NNW","MEXICAN HAT",37.27,-109.92,3716200,10955200
202006,147356,886191,1,.55,"E","BLUFF",37.28,-109.56,3716800,10933600
202006,147356,886193,1,.69,"S","BLANDING",37.61,-109.48,3736600,10928800
202006,147356,886196,1,.69,"S","BLANDING",37.61,-109.48,3736600,10928800
202006,147356,886197,1,.69,"N","MONTICELLO",37.88,-109.35,3752800,10921000
202006,147356,886199,1,8.74,"NNW","MEXICAN HAT",37.27,-109.92,3716200,10955200
202006,147356,886199,2,8.58,"NNW","MEXICAN HAT",37.2679,-109.9193,3716074,10955158
202006,147356,886199,3,8.61,"NNW","MEXICAN HAT",37.2678,-109.921,3716068,10955260
202006,147356,886199,4,8.74,"NNW","MEXICAN HAT",37.2697,-109.9211,3716182,10955266
202006,147356,886203,1,14.47,"SW","DRAGON",39.63,-109.27,3937800,10916200
202006,147356,886205,1,24.16,"SSW","DRAGON",39.47,-109.29,3928200,10917400
202006,147356,886206,1,39.91,"SSW","OURAY",39.55,-109.91,3933000,10954600
202006,147356,886212,1,21.51,"SW","DRAGON",39.58,-109.39,3934800,10923400
202006,147356,886214,1,17.91,"NNE","JENSEN",40.62,-109.24,4037200,10914400
202006,147356,886216,1,17.9,"ESE","DUTCH JOHN",40.86,-109.1,4051600,1096000
202006,147356,887497,1,1.64,"E","MONTICELLO",37.87,-109.32,3752200,10919200
202006,147356,887502,1,17.41,"WNW","BLANDING",37.74,-109.76,3744400,10945600
202006,147357,889045,1,1.34,"E","TWO RIVERS COAST GUARD STATION (C58W3)",44.153,-87.5332,449180,8731992
202006,147357,889047,1,2.19,"E","CLEVELAND",43.9246,-87.7064,4355476,8742384
202006,147357,889048,1,74.31,"S","PESHTIGO POINT",43.8954,-87.7211,4353724,8743266
202006,147358,887751,1,0,"N","HETTINGER ARPT",46.02,-102.65,461200,10239000
202006,147358,887752,1,0,"N","VENTURA",46,-99.55,4600,9933000
202006,147358,887753,1,4.37,"W","ASHLEY",46.04,-99.46,462400,9927600
202006,147358,887754,1,2.49,"WNW","ASHLEY",46.0404,-99.4196,462424,9925176
202006,147358,887754,2,2.34,"WNW","ASHLEY",46.0415,-99.4158,462490,9924948
202006,147358,887756,1,13.93,"E","ASHLEY",46.02,-99.08,461200,994800
202006,147358,887761,1,12.47,"S","STEELE",46.67,-99.92,4640200,9955200
202006,147358,887762,1,15.95,"SSE","STEELE",46.64,-99.76,4638400,9945600
202006,147358,887763,1,5.04,"SSE","REGENT",46.35,-102.52,4621000,10231200
202006,147358,887764,1,.69,"S","MOTT",46.37,-102.32,4622200,10219200
202006,147358,887765,1,10.36,"N","ZEELAND",46.12,-99.83,467200,9949800
202006,147358,887766,1,11.75,"WNW","MERRICOURT",46.26,-98.98,4615600,9858800
202006,147358,887766,2,11.48,"WNW","MERRICOURT",46.2629,-98.9723,4615774,9858338
202006,147358,887767,1,11.78,"S","DAWSON",46.7,-99.75,4642000,9945000
202006,147358,887768,1,11.1,"S","DAWSON",46.71,-99.75,4642600,9945000
202006,147358,887769,1,4.8,"SW","EDGELEY",46.32,-98.77,4619200,9846200
202006,147358,887770,1,4.8,"SW","EDGELEY",46.32,-98.77,4619200,9846200
202006,147358,887771,1,.47,"E","(JMS)JAMESTOWN MUNI",46.93,-98.67,4655800,9840200
202006,147358,887772,1,14.52,"N","ELGIN",46.61,-101.86,4636600,10151600
202006,147358,887773,1,17.28,"N","ELGIN",46.65,-101.86,4639000,10151600
202006,147358,887774,1,0,"N","BARLOW",47.57,-99.15,4734200,999000
202006,147358,887775,1,2.27,"NNW","CATHAY",47.58,-99.42,4734800,9925200
202006,147358,887776,1,2.46,"ENE","NEW SALEM",46.86,-101.37,4651600,10122200
202006,147358,887777,1,7.27,"SSW","PRICE",46.99,-101.03,4659400,1011800
202006,147358,887778,1,.84,"NE","LA MOURE",46.36,-98.29,4621600,9817400
202006,147358,887780,1,1.17,"SW","BLOOM",46.91,-98.64,4654600,9838400
202006,147358,887781,1,.84,"SW","ELLENDALE ARPT",46.01,-98.53,46600,9831800
202006,147358,887782,1,5.38,"SW","FLASHER",46.3864,-101.2951,4623184,10117706
202006,147358,887783,1,5.2,"SSE","ELLENDALE",45.9374,-98.46,4556244,9827600
202006,147359,886182,1,1.01,"E","MERTON",43.15,-88.3,439000,8818000
202006,147359,886183,1,.69,"N","OCONOMOWOC LAKE",43.09,-88.5,435400,8830000
202006,147359,886184,1,0,"N","SUMMIT CORNERS",43.08,-88.47,434800,8828200
202006,147359,886185,1,.86,"SE","MERTON",43.14,-88.31,438400,8818600
202006,147359,886189,1,1.87,"SSW","NORTH FOND DU LAC",43.7967,-88.4989,4347802,8829934
202006,147359,886189,2,1.55,"SSE","PEEBLES",43.7984,-88.3617,4347904,8821702
202006,147359,886189,3,1.14,"SE","BYRON",43.6387,-88.4333,4338322,8825998
202006,147359,886189,4,3.23,"SW","OAK CENTER",43.6348,-88.6425,4338088,8838550
202006,147359,886195,1,.42,"ESE","COLUMBUS",43.3268,-89.0129,4319608,89774
202006,147359,886195,2,.63,"NE","COLUMBUS",43.3354,-89.01,4320124,89600
202006,147359,886195,3,1.44,"NNE","COLUMBUS",43.3498,-89.0112,4320988,89672
202006,147359,886195,4,1.84,"NW","COLUMBUS",43.3483,-89.0466,4320898,892796
202006,147359,886195,5,1.06,"SW","COLUMBUS",43.3184,-89.0337,4319104,892022
202006,147360,886186,1,4.02,"ESE","ROCHERT",46.88,-95.64,4652800,9538400
202006,147360,886187,1,6.73,"ESE","ROCHERT",46.86,-95.59,4651600,9535400
202006,147361,886188,1,8.3,"W","HOFFMAN",45.81,-95.97,4548600,9558200
202006,147362,886192,1,.46,"W","MANVEL",48.07,-97.18,484200,9710800
202006,147363,886194,1,.83,"SE","EAST GRAND FORKS",47.92,-97.01,4755200,97600
202006,147395,886365,1,3,"NW","LANCASTER",48.9007,-96.8667,4854042,9652002
202006,147395,886365,2,15,"ENE","LANCASTER",48.9531,-96.5148,4857186,9630888
202006,147395,886365,3,15,"E","LANCASTER",48.87,-96.49,4852200,9629400
202006,147395,886365,4,2,"SW","LANCASTER",48.8495,-96.8511,4850970,9651066
202006,147396,886381,1,4.99,"N","VAITOGI",-14.3289,-170.7132,-1419734,17042792
202006,147396,886381,2,5.87,"NNW","VAITOGI",-14.3169,-170.7184,-1419014,17043104
202006,147396,886381,3,5.84,"NNW","VAITOGI",-14.3241,-170.7383,-1419446,17044298
202006,147396,886381,4,4.64,"NNW","VAITOGI",-14.3401,-170.7312,-1420406,17043872
202006,147397,886380,1,.87,"NW","LIBERTY",39.64,-84.94,3938400,8456400
202006,147398,886382,1,.69,"S","WAPAKONETA ARPT",40.49,-84.3,4029400,8418000
202006,147398,886383,1,1.72,"ESE","MC MORRAN",40.37,-83.82,4022200,8349200
202006,147398,886384,1,2.33,"SSW","BOSTON",39.19,-83.54,3911400,8332400
202006,147398,886385,1,.53,"W","GREENFIELD",39.35,-83.39,3921000,8323400
202006,147398,886386,1,0,"N","(OSU)OH ST UNIV ARPT",40.08,-83.07,404800,834200
202006,147398,886388,1,2.03,"NNW","ANDERSON",39.3786,-83.0791,3922716,834746
202006,147398,886388,2,.46,"N","ANDERSONVILLE",39.4366,-83,3926196,8300
202006,147398,886502,1,3.29,"E","WEST UNION",38.7981,-83.4689,3847886,8328134
202006,147398,886503,1,.52,"E","WAPAKONETA",40.57,-84.19,4034200,8411400
202006,147398,886504,1,1.78,"E","UNIOPOLIS",40.5983,-84.0461,4035898,842766
202006,147398,886505,1,.52,"E","WAYNESFIELD",40.6,-83.97,4036000,8358200
202006,147398,886506,1,1.68,"E","UNIOPOLIS",40.6014,-84.048,4036084,842880
202006,147398,886507,1,.52,"W","UNIOPOLIS",40.6,-84.09,4036000,845400
